URL,Protocol,Method,Result,Type,Received,Taken (ms),Initiator,Wait‎‎,Start‎‎,Request‎‎,Response‎‎,Cache read‎‎,Gap‎‎
https://www.google-analytics.com/r/collect?v=1&_v=j58&a=1439449835&t=pageview&_s=1&dl=https%3A%2F%2Fwww.vndirect.com.vn%2Fstock-lend-embed%2F%3FaccNo%3D0101002672&dp=%2Fstock-lend-embed%2F%3FaccNo%3D0101002672&ul=en-us&de=utf-8&dt=Stock-lend-embed&sd=24-bit&sr=1536x864&vp=&je=1&fl=19.0%20r0&_utma=146823024.133363187.1501862227.1501862403.1502083449.2&_utmz=146823024.1501862403.1.1.utmcsr%3D(direct)%7Cutmccn%3D(direct)%7Cutmcmd%3D(none)&_utmht=1502084411814&_u=AACCAAQAI~&jid=353300255&gjid=95496645&cid=133363187.1501862227&tid=UA-2025955-1&_gid=925988848.1502083427&_r=1&z=106808003,HTTPS,GET,302,text/html,0.50 KB,32 ms,<img>,32609,0,32,0,0,2109
https://stats.g.doubleclick.net/r/collect?v=1&aip=1&t=dc&_r=3&tid=UA-2025955-1&cid=133363187.1501862227&jid=353300255&_gid=925988848.1502083427&gjid=95496645&_v=j58&z=106808003,HTTPS,GET,200,image/gif,446 B,62 ms,<img>,32641,0,62,0,0,2047
https://trade-api.vndirect.com.vn/customer,HTTPS,GET,200,application/json,0.86 KB,265 ms,XMLHttpRequest,32844,0,265,0,0,1641
https://finfoapi-as.vndirect.com.vn/stocks?status=all,HTTPS,GET,200,application/json,0.59 MB,0.67 s,XMLHttpRequest,32875,0,656,16,0,1203
https://trade-api.vndirect.com.vn/customer,HTTPS,GET,200,application/json,0.86 KB,343 ms,XMLHttpRequest,32891,0,343,0,0,1516
https://margin-api.vndirect.com.vn/margin/info/0101002672,HTTPS,OPTIONS,200,,0.95 KB,1.29 s,CORS Preflight,33109,969,328,0,0,344
https://static-01.vndirect.com.vn/cms/private/1.1.90/fonts/helvetica-neue-medium.ttf,HTTPS,GET,200,application/octet-stream,131.15 KB,0.84 s,@font-face,33109,0,844,0,0,797
https://websocket.vndirect.com.vn/notisocket/getCounting?customerId=0101003466,HTTPS,GET,200,application/json,467 B,1.14 s,XMLHttpRequest,33234,860,281,0,0,375
https://websocket.vndirect.com.vn/notisocket/notification/orderstatus?&accounts[]=0101002672,HTTPS,GET,200,application/json,4.33 KB,1.39 s,XMLHttpRequest,33234,1047,344,0,0,125
https://margin-api.vndirect.com.vn/margin/info/0101002672,HTTPS,GET,200,application/json,1.01 KB,344 ms,XMLHttpRequest,34406,0,344,0,0,0
